"Exporter.ISO3","Importer.ISO3","Exporter.M49","Importer.M49","Year","Trade.Value.US","Weight"
"BRA","GHA","South America","Western Africa",2020,112522,"distant"
"BRA","GHA","South America","Western Africa",2021,95380,"distant"
"BRA","GIB","South America","Southern Europe",2019,59,"distant"
"BRA","GIB","South America","Southern Europe",2020,2695,"distant"
"BRA","GIB","South America","Southern Europe",2021,8023,"distant"
"BRA","GIN","South America","Western Africa",2020,83578,"distant"
"BRA","GIN","South America","Western Africa",2021,1461,"distant"
"BRA","GNB","South America","Western Africa",2019,48,"distant"
"BRA","GNB","South America","Western Africa",2020,5,"distant"
"BRA","GNQ","South America","Middle Africa",2019,6436,"distant"
"BRA","GNQ","South America","Middle Africa",2021,11376,"distant"
"BRA","GRC","South America","Southern Europe",2019,660854.079,"distant"
"BRA","GRC","South America","Southern Europe",2020,491891.276,"distant"
"BRA","GRC","South America","Southern Europe",2021,693823.852,"distant"
"BRA","GRD","South America","Caribbean",2019,4057.038,"distant"
"BRA","GRD","South America","Caribbean",2020,12482.593,"distant"
"BRA","GRD","South America","Caribbean",2021,1768.148,"distant"
"BRA","GTM","South America","Central America",2019,13072035,"distant"
"BRA","GTM","South America","Central America",2020,13333385,"distant"
"BRA","GTM","South America","Central America",2021,17274736,"distant"
"BRA","GUY","South America","South America",2020,245205.536,"adjacent"
"BRA","GUY","South America","South America",2021,1341886.772,"adjacent"
"BRA","GUY","South America","South America",2019,162098.06,"adjacent"
"BRA","HND","South America","Central America",2019,16717946.49,"distant"
"BRA","HND","South America","Central America",2020,17141133.37,"distant"
"BRA","HND","South America","Central America",2021,22178409.9,"distant"
"BRA","HRV","South America","Southern Europe",2019,10548,"distant"
"BRA","HRV","South America","Southern Europe",2020,8208,"distant"
"BRA","HRV","South America","Southern Europe",2021,18812,"distant"
"BRA","HTI","South America","Caribbean",2019,22998,"distant"
"BRA","HTI","South America","Caribbean",2020,17861,"distant"
"BRA","HTI","South America","Caribbean",2021,9216,"distant"
"BRA","HUN","South America","Eastern Europe",2019,3406,"distant"
"BRA","HUN","South America","Eastern Europe",2020,5984,"distant"
"BRA","HUN","South America","Eastern Europe",2021,86971,"distant"
"BRA","IDN","South America","South-eastern Asia",2019,35723594,"distant"
"BRA","IDN","South America","South-eastern Asia",2020,41281083,"distant"
"BRA","IDN","South America","South-eastern Asia",2021,52345655,"distant"
"BRA","IRL","South America","Northern Europe",2019,5769449.503,"distant"
"BRA","IRL","South America","Northern Europe",2020,5209447.448,"distant"
"BRA","IRL","South America","Northern Europe",2021,2327192.951,"distant"
"BRA","IRN","South America","Southern Asia",2019,334255,"distant"
"BRA","IRN","South America","Southern Asia",2020,65609,"distant"
"BRA","IRN","South America","Southern Asia",2021,2273725,"distant"
"BRA","IRQ","South America","Western Asia",2019,399781,"distant"
"BRA","IRQ","South America","Western Asia",2020,423048,"distant"
"BRA","IRQ","South America","Western Asia",2021,312255,"distant"
"BRA","ISL","South America","Northern Europe",2019,14540.277,"distant"
"BRA","ISL","South America","Northern Europe",2020,14026.99,"distant"
"BRA","ISL","South America","Northern Europe",2021,45181.508,"distant"
"BRA","ISR","South America","Western Asia",2019,11084000,"distant"
"BRA","ISR","South America","Western Asia",2020,2522000,"distant"
"BRA","ISR","South America","Western Asia",2021,2757000,"distant"
"BRA","ITA","South America","Southern Europe",2019,20028137.682,"distant"
"BRA","ITA","South America","Southern Europe",2020,21834849.228,"distant"
"BRA","ITA","South America","Southern Europe",2021,32312076.148,"distant"
"BRA","JAM","South America","Caribbean",2019,3439972.434,"distant"
"BRA","JAM","South America","Caribbean",2020,2861204.6,"distant"
"BRA","JAM","South America","Caribbean",2021,2819794.92,"distant"
"BRA","JOR","South America","Western Asia",2019,794824.11,"distant"
"BRA","JOR","South America","Western Asia",2020,649749.432,"distant"
"BRA","JOR","South America","Western Asia",2021,632706.886,"distant"
"BRA","JPN","South America","Eastern Asia",2019,42837485.025,"distant"
"BRA","JPN","South America","Eastern Asia",2020,70800489.589,"distant"
"BRA","JPN","South America","Eastern Asia",2021,78674933.072,"distant"
"BRA","KAZ","South America","Central Asia",2019,180946.14,"distant"
"BRA","KAZ","South America","Central Asia",2020,63405.43,"distant"
"BRA","KAZ","South America","Central Asia",2021,5300272.29,"distant"
"BRA","KEN","South America","Eastern Africa",2019,273657.74,"distant"
"BRA","KEN","South America","Eastern Africa",2020,281955.42,"distant"
"BRA","KEN","South America","Eastern Africa",2021,584563.399,"distant"
"BRA","KGZ","South America","Central Asia",2019,8764,"distant"
"BRA","KGZ","South America","Central Asia",2020,2761,"distant"
"BRA","KGZ","South America","Central Asia",2021,3072,"distant"
"BRA","KHM","South America","South-eastern Asia",2019,282827.69,"distant"
"BRA","KHM","South America","South-eastern Asia",2020,519613.95,"distant"
"BRA","KHM","South America","South-eastern Asia",2021,195281.7,"distant"
"BRA","KIR","South America","Micronesia",2019,844,"distant"
"BRA","KIR","South America","Micronesia",2020,2,"distant"
"BRA","KNA","South America","Caribbean",2020,1344,"distant"
"BRA","KNA","South America","Caribbean",2021,640,"distant"
"BRA","KOR","South America","Eastern Asia",2019,18686514,"distant"
"BRA","KOR","South America","Eastern Asia",2020,16579235,"distant"
"BRA","KOR","South America","Eastern Asia",2021,24300634,"distant"
"BRA","KWT","South America","Western Asia",2019,697715,"distant"
"BRA","KWT","South America","Western Asia",2020,1417514,"distant"
"BRA","KWT","South America","Western Asia",2021,1775862,"distant"
"BRA","LAO","South America","South-eastern Asia",2019,56994.86,"distant"
"BRA","LAO","South America","South-eastern Asia",2020,87513.22,"distant"
"BRA","LAO","South America","South-eastern Asia",2021,43102.35,"distant"
"BRA","LBN","South America","Western Asia",2019,280671.67,"distant"
"BRA","LBN","South America","Western Asia",2020,555014,"distant"
"BRA","LBN","South America","Western Asia",2021,260780,"distant"
"BRA","LBR","South America","Western Africa",2019,215030,"distant"
"BRA","LBR","South America","Western Africa",2020,254885,"distant"
"BRA","LBR","South America","Western Africa",2021,229436,"distant"
"BRA","LBY","South America","Northern Africa",2019,44787,"distant"
"BRA","LBY","South America","Northern Africa",2020,152848,"distant"
"BRA","LBY","South America","Northern Africa",2021,111589,"distant"
"BRA","LCA","South America","Caribbean",2019,106586.38,"distant"
"BRA","LCA","South America","Caribbean",2020,101942.75,"distant"
"BRA","LCA","South America","Caribbean",2021,2834779,"distant"
"BRA","LKA","South America","Southern Asia",2019,25647.656,"distant"
"BRA","LKA","South America","Southern Asia",2020,102431.986,"distant"
"BRA","LKA","South America","Southern Asia",2021,973814.029,"distant"
"BRA","LTU","South America","Northern Europe",2019,17874,"distant"
"BRA","LTU","South America","Northern Europe",2020,13876,"distant"
"BRA","LTU","South America","Northern Europe",2021,23239,"distant"
"BRA","LUX","South America","Western Europe",2019,1831523.914,"distant"
"BRA","LUX","South America","Western Europe",2020,1206446.296,"distant"
"BRA","LUX","South America","Western Europe",2021,1221267.212,"distant"
"BRA","LVA","South America","Northern Europe",2019,80.572,"distant"
"BRA","LVA","South America","Northern Europe",2020,1562.524,"distant"
"BRA","LVA","South America","Northern Europe",2021,13105,"distant"
"BRA","MAR","South America","Northern Africa",2019,3012458.198,"distant"
"BRA","MAR","South America","Northern Africa",2020,3479015.74,"distant"
"BRA","MAR","South America","Northern Africa",2021,2113364.162,"distant"
"BRA","MDA","South America","Eastern Europe",2019,1737432,"distant"
"BRA","MDA","South America","Eastern Europe",2020,1476319,"distant"
"BRA","MDA","South America","Eastern Europe",2021,1582629,"distant"
"BRA","MDG","South America","Eastern Africa",2019,27845.101,"distant"
"BRA","MDG","South America","Eastern Africa",2020,20611,"distant"
"BRA","MDG","South America","Eastern Africa",2021,26079.742,"distant"
"BRA","MDV","South America","Southern Asia",2019,944,"distant"
"BRA","MDV","South America","Southern Asia",2021,175386.121,"distant"
"BRA","MEX","South America","Central America",2019,157836864,"distant"
"BRA","MEX","South America","Central America",2020,153049387,"distant"
"BRA","MEX","South America","Central America",2021,134946761,"distant"
"BRA","MHL","South America","Micronesia",2019,165824,"distant"
"BRA","MHL","South America","Micronesia",2020,170620,"distant"
"BRA","MHL","South America","Micronesia",2021,202952,"distant"
"BRA","MKD","South America","Southern Europe",2019,66001.06,"distant"
"BRA","MKD","South America","Southern Europe",2020,92321.9,"distant"
"BRA","MKD","South America","Southern Europe",2021,128144.56,"distant"
"BRA","MLI","South America","Western Africa",2019,322,"distant"
"BRA","MLI","South America","Western Africa",2021,11800,"distant"
"BRA","MLT","South America","Southern Europe",2019,880.476,"distant"
"BRA","MLT","South America","Southern Europe",2020,5464.266,"distant"
"BRA","MLT","South America","Southern Europe",2021,213627.738,"distant"
"BRA","MMR","South America","South-eastern Asia",2019,1452976.78,"distant"
"BRA","MMR","South America","South-eastern Asia",2020,372148.64,"distant"
"BRA","MMR","South America","South-eastern Asia",2021,194589.43,"distant"
"BRA","MNE","South America","Southern Europe",2019,7884.101,"distant"
"BRA","MNE","South America","Southern Europe",2020,37815.943,"distant"
"BRA","MNE","South America","Southern Europe",2021,18435.004,"distant"
"BRA","MNG","South America","Eastern Asia",2019,110642.85,"distant"
"BRA","MNG","South America","Eastern Asia",2020,175467.59,"distant"
"BRA","MNG","South America","Eastern Asia",2021,81826.02,"distant"
"BRA","MOZ","South America","Eastern Africa",2019,708842.66,"distant"
"BRA","MOZ","South America","Eastern Africa",2020,333936.003,"distant"
"BRA","MOZ","South America","Eastern Africa",2021,446658.99,"distant"
"BRA","MRT","South America","Western Africa",2019,6376.36,"distant"
"BRA","MRT","South America","Western Africa",2020,264.27,"distant"
"BRA","MRT","South America","Western Africa",2021,43175.08,"distant"
"BRA","MUS","South America","Eastern Africa",2019,68951.641,"distant"
"BRA","MUS","South America","Eastern Africa",2020,100387.36,"distant"
"BRA","MUS","South America","Eastern Africa",2021,109875.979,"distant"
"BRA","MWI","South America","Eastern Africa",2019,4672.251,"distant"
"BRA","MWI","South America","Eastern Africa",2021,22870.207,"distant"
"BRA","MYS","South America","South-eastern Asia",2019,24100648.852,"distant"
"BRA","MYS","South America","South-eastern Asia",2020,25738431.796,"distant"
"BRA","MYS","South America","South-eastern Asia",2021,28668452.842,"distant"
"BRA","NAM","South America","Southern Africa",2019,180152.615,"distant"
"BRA","NAM","South America","Southern Africa",2020,170778.007,"distant"
"BRA","NAM","South America","Southern Africa",2021,157153.66,"distant"
"BRA","NER","South America","Western Africa",2019,161.077,"distant"
"BRA","NER","South America","Western Africa",2020,1777.395,"distant"
"BRA","NER","South America","Western Africa",2021,4392,"distant"
"BRA","NGA","South America","Western Africa",2019,295026.62,"distant"
"BRA","NGA","South America","Western Africa",2020,138909.156,"distant"
"BRA","NGA","South America","Western Africa",2021,223671.113,"distant"
"BRA","NIC","South America","Central America",2019,6622789.15,"distant"
"BRA","NIC","South America","Central America",2020,6326742.88,"distant"
"BRA","NIC","South America","Central America",2021,7242302.07,"distant"
"BRA","NLD","South America","Western Europe",2019,10897339.539,"distant"
"BRA","NLD","South America","Western Europe",2020,8688568.468,"distant"
"BRA","NLD","South America","Western Europe",2021,12884013.618,"distant"
"BRA","NOR","South America","Northern Europe",2019,2114304.008,"distant"
"BRA","NOR","South America","Northern Europe",2020,1975908.721,"distant"
"BRA","NOR","South America","Northern Europe",2021,1662772.566,"distant"
"BRA","NPL","South America","Southern Asia",2019,456217.53,"distant"
"BRA","NPL","South America","Southern Asia",2020,137946.48,"distant"
"BRA","NPL","South America","Southern Asia",2021,224125.05,"distant"
"BRA","NZL","South America","Australia and New Zealand",2019,11631078.506,"distant"
"BRA","NZL","South America","Australia and New Zealand",2020,10571783.622,"distant"
"BRA","NZL","South America","Australia and New Zealand",2021,11356647.288,"distant"
"BRA","OMN","South America","Western Asia",2019,70377.107,"distant"
"BRA","OMN","South America","Western Asia",2020,149758.114,"distant"
"BRA","OMN","South America","Western Asia",2021,78158.647,"distant"
"BRA","PAK","South America","Southern Asia",2019,3924201.781,"distant"
"BRA","PAK","South America","Southern Asia",2020,2016038.582,"distant"
"BRA","PAK","South America","Southern Asia",2021,5096414.852,"distant"
"BRA","PAN","South America","Central America",2019,76147021,"distant"
"BRA","PAN","South America","Central America",2020,81639305,"distant"
"BRA","PAN","South America","Central America",2021,16901588,"distant"
"BRA","PER","South America","South America",2020,51534894.75,"adjacent"
"BRA","PER","South America","South America",2021,62503705.81,"adjacent"
"BRA","PER","South America","South America",2019,55509136.6,"adjacent"
"BRA","PHL","South America","South-eastern Asia",2019,7259667,"distant"
"BRA","PHL","South America","South-eastern Asia",2020,9941633,"distant"
"BRA","PHL","South America","South-eastern Asia",2021,12098006,"distant"
"BRA","POL","South America","Eastern Europe",2019,64744932,"distant"
"BRA","POL","South America","Eastern Europe",2020,58059158,"distant"
"BRA","POL","South America","Eastern Europe",2021,61303121,"distant"
"BRA","PRT","South America","Southern Europe",2019,1561967.007,"distant"
"BRA","PRT","South America","Southern Europe",2020,1855083.927,"distant"
"BRA","PRT","South America","Southern Europe",2021,1890766.507,"distant"
"BRA","PRY","South America","South America",2020,50585338,"adjacent"
"BRA","PRY","South America","South America",2021,57295251,"adjacent"
"BRA","PRY","South America","South America",2019,51354656,"adjacent"
"BRA","PSE","South America","Western Asia",2019,33941.73,"distant"
"BRA","PSE","South America","Western Asia",2020,71768.18,"distant"
"BRA","PSE","South America","Western Asia",2021,81692.13,"distant"
"BRA","PYF","South America","Polynesia",2019,519522.833,"distant"
"BRA","PYF","South America","Polynesia",2020,477160.365,"distant"
"BRA","PYF","South America","Polynesia",2021,665591.592,"distant"
